name,price,rating,mean,link
"Notebook Gamer ASUS TUF F15 Intel Core i7 12700h 2,3 GHz 8GB RAM 512GB SSD Linux KeepOS NVidia GeForce RTX 3050 15,6"" 144hz Cinza - FX507ZC4-HN112","R$5229,95",144,"4,6 de 5 estrelas",https://www.amazon.com.br/Notebook-Gaming-Fx507zc4-hn112-12700h-Geforce/dp/B0C5RZ9KDG/ref=sr_1_63?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-63&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Apple notebook MacBook Air (de 13 polegadas, Processador M1 da Apple com CPU 8‑core e GPU 7‑core, 8 GB RAM, 256 GB) - Cinza espacial","R$6029,10",1.681,"4,7 de 5 estrelas",https://www.amazon.com.br/MacBook-polegadas-Processador-8%E2%80%91core-7%E2%80%91core/dp/B0942NDQKL/ref=sr_1_64?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-64&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751
"Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60"" Fhd Quiet Blue - Nj931","R$2999,00",7,"4,1 de 5 estrelas",https://www.amazon.com.br/Notebook-Vivobook-X1504za-Intel-Keepos/dp/B0D3MCSLWB/ref=sr_1_65?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-65&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Positivo Vision i15 Lumina Bar Intel Core i5 11ª gen 16GB RAM 512GB SSD, Tela 15 Polegadas Full HD Antirreflexo, Linux Debian 10 - Cinza","R$2499,00",12,"4,9 de 5 estrelas",https://www.amazon.com.br/Notebook-Positivo-Vision-Polegadas-Antirreflexo/dp/B0CJKP5SLK/ref=sr_1_66?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-66&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Lenovo Ultrafino IdeaPad 1 R3-7320U 8GB 256GB SSD Windows 11 15.6"" 82X5000ABR Cloud Grey","R$2399,00",,,https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-R3-7320U-82X5000ABR/dp/B0CT3MW3KG/ref=sr_1_67?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-67&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Positivo Vision i15 Lumina Bar Intel Core i3 11ª gen 8GB RAM 512GB SSD, Tela 15 Polegadas Full HD Antirreflexo, Linux- Cinza","R$2023,08",24,"4,2 de 5 estrelas",https://www.amazon.com.br/Notebook-Positivo-Vision-Polegadas-Antirreflexo/dp/B0CJKV494S/ref=sr_1_68?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-68&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Mochila Bolsa Masculina Feminina Notebook Reforçada Anti Furto Semi Impermeável Escolar Faculdade Trabalho Viagem Resistente Executiva Cabo De Aço Saída Entrada USB e Para Fone de Ouvido,"R$147,90",22,"4,9 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo2NjkwODk4OTI2NDAxNjY5OjE3MjI0ODMwNTk6c3BfbXRmOjMwMDE0MDc4ODM5OTcwMjo6MDo6&url=%2FMasculina-Refor%25C3%25A7ada-Imperme%25C3%25A1vel-Faculdade-Resistente%2Fdp%2FB0CWB1RLB7%2Fref%3Dsr_1_69_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483059%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-69-spons%26ufe%3Dapp_do%253Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Carregador 65w Notebook Galaxy Book Pro 360.,"R$349,55",,,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo2NjkwODk4OTI2NDAxNjY5OjE3MjI0ODMwNTk6c3BfbXRmOjMwMDMxNjU3NTQ4NzcwMjo6MDo6&url=%2FCarregador-Notebook-Galaxy-Book-360%2Fdp%2FB0DB2W3DF7%2Fref%3Dsr_1_70_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483059%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-70-spons%26ufe%3Dapp_do%253Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Mochila Reforçada Para Notebook Impermeável Executiva Escolar Trabalho Faculdade Viagem Bolsa Grande Masculina Feminina,"R$75,99",4,"4,2 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo2NjkwODk4OTI2NDAxNjY5OjE3MjI0ODMwNTk6c3BfbXRmOjMwMDI2MDY1MDE4NzgwMjo6MDo6&url=%2FRefor%25C3%25A7ada-Imperme%25C3%25A1vel-Executiva-Faculdade-Masculina%2Fdp%2FB0D73ZBYKX%2Fref%3Dsr_1_71_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483059%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-71-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
GMTA Mochila Grande Masculina Feminina Notebook Executiva Anti Furto Impermeável Escolar Faculdade Passeio Trabalho Viagem Alça com Cabo De Aço Saída Usb Saída Fone de Ouvido (Preta),"R$164,90",109,"4,7 de 5 estrelas",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo2NjkwODk4OTI2NDAxNjY5OjE3MjI0ODMwNTk6c3BfbXRmOjMwMDEyMTYzMDg1MzkwMjo6MDo6&url=%2FGMTA-Masculina-Executiva-Imperme%25C3%25A1vel-Faculdade%2Fdp%2FB0CQZHG9RC%2Fref%3Dsr_1_72_sspa%3Fcrid%3D3FAAZOPL37ABO%26dib%3DeyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA%26dib_tag%3Dse%26keywords%3Dnotebook%26qid%3D1722483059%26sprefix%3Dnote%252Caps%252C260%26sr%3D8-72-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Notebook Ultra, com Windows 11 Home, Tela 15,6 Pol, Processador Celeron N4020C, Memória 4GB 128GB eMMC Cinza - UB261","R$1439,00",4,"3,6 de 5 estrelas",https://www.amazon.com.br/Notebook-Windows-Processador-Celeron-Mem%C3%B3ria/dp/B0CV4J2JS3/ref=sr_1_73?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-73&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook ASUS E510MA, Celeron Dual Core, EMMC 128GB, 4GB, Win 11 Home, 15,60"", Rose Pink - E510MA-BR1348WS","R$2114,50",43,"4,6 de 5 estrelas",https://www.amazon.com.br/ASUS-CORE-N4020-LED-BACKLIT-ANTI-GLARE-E510MA-BR1348WS/dp/B0C7D7Q8BT/ref=sr_1_74?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-74&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Lenovo IdeaPad 1 R3-7320U 4GB 256GB SSD Linux 15.6"" 82X5S00600 Cloud Grey","R$1994,05",,,https://www.amazon.com.br/Notebook-Lenovo-IdeaPad-R3-7320U-82X5S00600/dp/B0CR1L2ZZD/ref=sr_1_75?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-75&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Positivo Motion C4128g-14 Intel® Celeron® Dual-Core™ 128GB 4GB Windows 11 Home 14"" - Cinza","R$1349,90",37,"3,9 de 5 estrelas",https://www.amazon.com.br/Notebook-Positivo-C4128g-14-Celeron%C2%AE-Dual-CoreTM/dp/B0BNPLR43N/ref=sr_1_76?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-76&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Samsung Book Intel® Core™ i3-1115G4, Windows 11 Home, 4GB, 256GB SSD, 15.6'' Full HD LED, NP550XDA-KV3BR, Cinza",,1.195,"4,7 de 5 estrelas",https://www.amazon.com.br/Notebook-Samsung-256GB-Windows-Chumbo/dp/B09MR1S8BH/ref=sr_1_77?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-77
"Samsung Notebook Galaxy Book4, Windows 11 Home, Intel® Core™ i5, 16GB, 512GB SSD, 15.6'' Full HD LED, 1.55 kg - Grafite","R$3999,00",1,"5,0 de 5 estrelas",https://www.amazon.com.br/Samsung-Notebook-Galaxy-Windows-Intel%C2%AE/dp/B0D4SW3MH6/ref=sr_1_78?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-78&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Intel Quadcore 6gb Ram Ddr4 Ssd 64 + 240GB Tela 14 Webcam,"R$1849,00",,,https://www.amazon.com.br/Notebook-Intel-Quadcore-240GB-Webcam/dp/B0CC31PCZ2/ref=sr_1_79?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-79&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook Asus Vivobook 15 (Core i5/ 12450H/ 8GB DDR4/ 256GB SSD/Tela 15.6/ Windows 11 Home) Quiet Blue,"R$3097,90",13,"4,2 de 5 estrelas",https://www.amazon.com.br/Notebook-Vivobook-X1502za-12450h-Windows/dp/B0CQ2WYF3S/ref=sr_1_80?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-80&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook Asus Vivobook 16 1605za-mb445w Intel Core i7 1255u 3,5 Ghz 16gb Ram 1tb Ssd Windows 11 Home Intel Iris Xe 16 Full Hd Prata Metálico","R$5499,00",16,"4,3 de 5 estrelas",https://www.amazon.com.br/Notebook-Vivobook-1605za-mb445w-Windows-Met%C3%A1lico/dp/B0C6R1KDMG/ref=sr_1_81?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-81&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Galaxy Book2 Intel® Core™ i7-1255U, Windows 11 Home, 8GB, 512GB SSD, 15.6'' Full HD LED, 1.81kg*.","R$3635,00",118,"4,7 de 5 estrelas",https://www.amazon.com.br/Galaxy-Intel%C2%AE-CoreTM-i7-1255U-Windows/dp/B0B9C5NW5P/ref=sr_1_82?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-82&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Dell Inspiron I15-I1300-M80P 15.6"" Full HD 13ª Gen Intel Core i7 16GB 1TB SSD Win 11 Preto Carbono","R$5379,00",1,"5,0 de 5 estrelas",https://www.amazon.com.br/Notebook-Dell-Inspiron-I15-I1300-M80P-Carbono/dp/B0CWPFRKP3/ref=sr_1_83?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-83&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook ASUS Vivobook 15, Intel Core i5 1235U, 8 GB, 512GB SSD, W11 Home, Tela 15,6"" FHD, Cool Silver - X1504ZA-NJ986W","R$3199,00",8,"4,5 de 5 estrelas",https://www.amazon.com.br/Notebook-ASUS-Vivobook-Intel-Silver/dp/B0CYW3KZ3P/ref=sr_1_84?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.3iKO_WXvzUZk882lX4vUo6RLh-LdvKaoJFT9yixlXDLrgCiGqRBc8_gn1vnP63ln_09qKJrzsQhmxntsUPnxF0pxdH2IxuYlhSakSfuSH8s41sKwiuPqueDA8vqlYt9wPqTOZHgFV3G7AeV__gd3GkQghh3SFVJM1llEHz2UfUcKcXHwafRCGt4bjkTg291hHGRONnXa6U7iwNLosB00DHVVtx8op034uTOehrtfae59pl8F-EKWIk0G5HcJpwxcrIxMa-o0iwm9I1CTNJ3T0rsLAX7AIGX_cvZB9enhFX0.JPird0bY7-g7_3k2tB-l12svHQMaYxsgeX0r2sfOewA&dib_tag=se&keywords=notebook&qid=1722483059&sprefix=note%2Caps%2C260&sr=8-84&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
